"pid","assessed_value"
5193,75985.5448714286
5194,607086.687
5195,159906.21434127
5196,405175.631133333
5197,77145.9371
5198,437884.307966667
5199,713656.850433333
5200,186901.630225803
5201,527160.908822222
5202,127137.518547403
5203,114973.177161905
5204,64611.5640809524
5205,282807.909211111
5206,349919.114533333
5207,253768.608266667
5208,716147.9087
5209,221478.191733333
5210,285471.135854546
5211,164625.337333333
5212,533633.778871429
5213,197895.379352958
5214,222592.994481818
5215,259086.280029242
5216,360561.041666667
5217,384382.704319048
5218,364742.366938095
5219,807522.610933333
5220,351075.476680952
5221,434309.501257143
5222,243460.618471429
5223,110437.222979365
5224,621116.5007
5225,582239.240133333
5226,211657.362082828
5227,2082244.15393333
5228,282230.991271795
5229,130034.183314103
5230,914022.51842381
5231,291247.978011111
5232,288510.040852814
5233,328707.472066667
5234,575494.918733333
5235,458467.4516
5236,314971.542450794
5237,102265.511785714
5238,177486.075788645
5239,91304.313
5240,210281.137323809
5241,281491.591090476
5242,295935.368104762
5243,200155.004033333
5244,391653.9808
5245,174765.820566667
5246,74373.9395380952
5247,52787.0898
5248,665928.035933333
5249,148220.404155556
5250,467736.860023809
5251,223461.367766667
5252,135245.569833333
5253,370393.5826
5254,329733.962738095
5255,177875.117833333
5256,92693.5282170274
5257,383478.424766667
5258,199118.421414286
5259,299870.430877778
5260,229143.758396825
5261,275738.517166667
5262,347996.314433333
5263,940420.0325
5264,361759.186366667
5265,53112.3925619048
5266,138723.962828205
5267,85312.2139396825
5268,100503.439988889
5269,186474.019119048
5270,82744.4839285714
5271,193193.100425397
5272,1916870.5288
5273,323213.909633333
5274,98152.8650666667
5275,2064652.0191381
5276,1031677.99466667
5277,201126.765825541
5278,338890.005866667
5279,336051.071766667
5280,137280.062826984
5281,114325.341966667
5282,156262.011752381
5283,93905.1926904762
5284,238813.120366667
5285,317281.623498168
5286,303848.958619048
5287,136059.801533333
5288,568161.573
5289,255816.5777
5290,281594.332850794
5291,61270.6794571429
5292,1718466.97406667
5293,102917.082466667
5294,165578.3087
5295,157162.994685714
5296,74007.4814843137
5297,543331.4228
5298,119109.8147
5299,69523.286952381
5300,294611.3338
5301,241511.217603175
5302,346876.240280952
5303,227222.470696742
5304,182945.055496168
5305,167482.10927193
5306,386447.712
5307,547419.236833333
5308,362490.4106
5309,102492.661534488
5310,832266.971366667
5311,365920.245733333
5312,60573.0821333333
5313,247524.779333333
5314,186694.802954546
5315,372622.9741
5316,45092.697745614
5317,226364.2839
5318,230936.656966667
5319,228375.052
5320,394484.181933333
5321,112405.57844359
5322,89285.3155282051
5323,344659.436133333
5324,384694.408809524
5325,804169.816166667
5326,239664.745896337
5327,605477.884666667
5328,1321920.8926
5329,52128.1881
5330,174967.342219048
5331,938642.313466666
5332,124962.356774387
5333,413722.849432468
5334,304675.9352
5335,60542.6631
5336,56046.3075
5337,115285.901388889
5338,347436.087866667
5339,381446.559947619
5340,284627.307685714
5341,165756.166395238
5342,134482.574496825
5343,72018.2771588745
5344,220019.007491954
5345,2149305.59486667
5346,200858.008033333
5347,297664.603811111
5348,343553.175942857
5349,81441.692447619
5350,191006.411195238
5351,162506.864147619
5352,80129.8989363339
5353,143862.203133333
5354,183072.222169841
5355,365236.719688889
5356,42907.8135666666
5357,239873.98521282
5358,118387.032984656
5359,299213.1918
5360,43521.7379126984
5361,264686.571461905
5362,268009.679333333
5363,157733.181733333
5364,162154.7003
5365,105041.313944444
5366,228027.401433333
5367,81093.6681380952
5368,626747.3346
5369,458232.4022
5370,435845.553409402
5371,271153.040866667
5372,89558.6816428572
5373,192576.900242862
5374,121507.970951282
5375,216456.5161
5376,144457.239338095
5377,178363.930098413
5378,285212.586085714
5379,128913.574198501
5380,352471.8377
5381,367171.8388
5382,412320.157
5383,250983.162033333
5384,293445.028066667
5385,269140.2162
5386,316483.8757
5387,253229.520537662
5388,214835.310466667
5389,101259.675310623
5390,196922.435478788
5391,121606.623814286
5392,448245.8737
5393,1439826.41126667
5394,228705.2789
5395,214444.933168254
5396,430553.136648485
5397,350866.08412619
5398,641226.170166667
5399,247688.762
5400,170887.929690476
5401,309809.356666667
5402,84708.3238444445
5403,170437.339666667
5404,530143.248461905
5405,168975.024130159
5406,402664.547071795
5407,165942.890533333
5408,154536.593103361
5409,178409.295088889
5410,224288.262328205
5411,785180.631533333
5412,316047.281061905
5413,366723.2335
5414,124429.365333333
5415,378969.675066667
5416,289446.387012698
5417,234655.194903175
5418,34630.9170854205
5419,366033.568033333
5420,308833.5593
5421,278476.948419048
5422,199906.374662745
5423,130370.073428571
5424,200582.046717749
5425,78025.0030333334
5426,80514.3382619048
5427,231229.546961905
5428,345284.952661905
5429,145765.966128571
5430,551526.015233333
5431,1168172.41898462
5432,116005.179966667
5433,63389.2017901099
5434,383745.794
5435,177927.691898235
5436,140308.553419769
5437,200468.883692953
5438,220940.464888889
5439,177947.141528571
5440,82863.0321551588
5441,342161.549688889
5442,1371203.77823333
5443,255669.405694872
5444,809345.730085714
5445,452427.245740693
5446,552764.667357143
5447,1094517.41766667
5448,323407.8869
5449,245830.8567
5450,572004.407644445
5451,470420.779
5452,287659.07405873
5453,631601.124633334
5454,401704.888133333
5455,1681558.82986667
5456,88314.2218888889
5457,195216.4283
5458,77045.6195923077
5459,227475.619152958
5460,393921.357238095
5461,355303.9084
5462,537512.623990476
5463,1195203.20785714
5464,64335.7473583333
5465,912482.303333333
5466,380611.7396
5467,226154.005286905
5468,1144408.96456667
5469,145973.426624242
5470,158557.06042381
5471,130568.303811722
5472,1044313.92796667
5473,396671.363733333
5474,648176.321066667
5475,104729.814308725
5476,200992.77819011
5477,272197.291248485
5478,202333.804380952
5479,219935.231966667
5480,498238.2863
5481,211265.346104762
5482,331977.778167399
5483,209949.564909524
5484,579180.122457143
5485,299292.048207937
5486,227172.915011422
5487,125757.208096825
5488,297458.53522381
5489,265679.9983
5490,203317.010818182
5491,256330.703433333
5492,181490.608333333
5493,437691.630066667
5494,503620.4589
5495,157824.6002
5496,2335423.54096667
5497,109071.640966667
5498,193707.001369841
5499,209369.259535112
5500,676152.337908683
5501,196107.425231169
5502,87805.6520904762
5503,367792.9731
5504,180810.4321
5505,91112.7214666666
5506,386939.982373016
5507,81606.328584127
5508,135532.627749206
5509,215534.116107937
5510,200567.853371429
5511,1600793.75295931
5512,80570.4892848485
5513,129058.237766667
5514,198741.357438095
5515,256247.045204762
5516,221333.839357143
5517,546660.836666667
5518,65812.7528935293
5519,222904.957188889
5520,131359.513966667
5521,294183.9585
5522,253661.0368
5523,594113.204533333
5524,58605.0367298535
5525,260897.902014379
5526,291449.533533333
5527,84454.0334333334
5528,323717.145066667
5529,235435.040433333
5530,296770.674447619
5531,88829.3629653937
5532,46162.4504523809
5533,208516.287272906
5534,258342.347266667
5535,1645750.9952
5536,305781.73708254
5537,457519.014033333
5538,186277.798718182
5539,250770.7868
5540,372278.278466667
5541,526514.655805128
5542,397712.634566667
5543,177913.862597744
5544,359221.463147619
5545,1006446.16476667
5546,450535.974433333
5547,246187.96859697
5548,689413.719
5549,1437960.2141
5550,296861.884833333
5551,220177.419666667
5552,100380.360190476
5553,404642.041966667
5554,320406.840266667
5555,201678.187028571
5556,487930.584880628
5557,100453.090452381
5558,425323.9371
5559,219211.301576168
5560,112729.78655348
5561,169207.941568398
5562,774121.732955555
5563,730790.797676191
5564,184524.330709524
5565,72184.8189333334
5566,326736.8584
5567,144472.701766667
5568,266394.381783333
5569,307615.894333333
5570,213658.751566667
5571,72050.3727738095
5572,40516.89655
5573,166641.469080952
5574,84230.5443333333
5575,252416.307157143
5576,357181.882832493
5577,222867.424330626
5578,778746.295766667
5579,243782.851193939
5580,204209.595485714
5581,43678.1608857143
5582,872865.875603922
5583,395447.3059
5584,292177.3317
5585,168667.427419048
5586,150346.902466667
5587,259456.790053846
5588,116361.252572222
5589,277637.206624131
5590,198623.938947619
5591,731940.430166666
5592,286958.3369
5593,457748.5996
5594,29620.9205301587
5595,49971.9238
5596,422077.411557143
5597,192774.57612381
5598,378811.353100376
5599,193672.542630952
5600,273537.848988889
5601,303816.1408
5602,228049.868733333
5603,82140.367200747
5604,365788.113898413
5605,302264.076152381
5606,65891.7647435898
5607,324594.424063636
5608,291674.16602381
5609,217834.79704359
5610,171062.614161905
5611,192899.950252381
5612,113420.143081746
5613,389624.299066667
5614,371575.649079509
5615,337927.954066667
5616,330710.414733333
5617,296756.221274603
5618,286236.260263636
5619,154306.072866667
5620,722605.817933333
5621,203106.330509524
5622,338034.380666667
5623,218915.740777922
5624,166049.584921509
5625,143219.975468831
5626,238275.220234921
5627,248020.036016563
5628,221818.280622222
5629,1423496.12886667
5630,133000.7776
5631,152206.816690842
5632,588551.720319047
5633,196208.554644335
5634,307641.869190476
5635,616459.261866667
5636,75648.8340041667
5637,446743.397
5638,117635.830488095
5639,529200.388352381
5640,223871.998933333
5641,252298.813366667
5642,155980.292166667
5643,179681.932695238
5644,477085.24837619
5645,216316.775388889
5646,141049.42697451
5647,220928.2046
5648,711122.4064
5649,349741.760963492
5650,144100.996095238
5651,379683.439932234
5652,694137.836583333
5653,612048.570133333
5654,415340.253833333
5655,1225327.4948
5656,248676.113120513
5657,75665.9963056277
5658,54407.8318359708
5659,206958.913723529
5660,225221.025093939
5661,302335.826495238
5662,110269.292339194
5663,101906.654688889
5664,386079.682833333
5665,96479.8226
5666,69140.5594264069
5667,136026.969890476
5668,141797.3953
5669,219800.067758333
5670,252412.866433333
5671,324007.5549
5672,144917.688466667
5673,317700.469966667
5674,515977.215595238
5675,153326.450166667
5676,317992.786094139
5677,235862.988566667
5678,179912.181233333
5679,578373.922833333
5680,844836.740366667
5681,390303.618933333
5682,171443.335588889
5683,439706.970980952
5684,193052.698350794
5685,662462.4551
5686,214782.730662338
5687,71925.3321345238
5688,153256.00087619
5689,1144331.70911905
5690,239007.441433333
5691,228624.328666667
5692,53578.1646468255
5693,205263.9186
5694,537466.3936
5695,195470.329122222
5696,521720.199
5697,144785.863966667
5698,682725.3711
5699,830388.940233334
5700,58167.2370481482
5701,252422.126328571
5702,104870.622261905
5703,613427.901242857
5704,41775.4806630252
5705,60772.6654619048
5706,512981.465333333
5707,224581.215866667
5708,238370.3631
5709,121392.75134846
5710,306791.6841
5711,393639.735666667
5712,142241.9458
5713,215237.03627619
5714,400120.7196
5715,196644.664197436
5716,139771.778892064
5717,258838.307880086
5718,506750.1364
5719,107789.489975397
5720,124681.956133333
5721,323172.488719048
5722,581361.086857143
5723,60912.0803
5724,460727.6226
5725,568799.4676
5726,415716.0305
5727,228449.150251282
5728,337112.839466278
5729,439288.628158009
5730,323164.00911039
5731,487040.786206061
5732,714258.769533334
5733,340335.644433333
5734,217847.871595238
5735,736280.0762
5736,943344.706733333
5737,222209.106290476
5738,33562.0806214286
5739,460897.822290476
5740,671630.173442857
5741,715000.241966667
5742,481925.484207937
5743,44983.5602333333
5744,131309.2553
5745,794652.578552381
5746,519634.310066667
5747,276481.814984615
5748,237959.037861472
5749,164355.8053
5750,205783.80384127
5751,345398.5039
5752,72291.9828481481
5753,357820.53297619
5754,96332.6622523809
5755,665179.1487
5756,93740.4709217948
5757,222720.009066667
5758,346522.3359
5759,223552.533066667
5760,186531.517259649
5761,140119.730314082
5762,198501.240589744
5763,281696.5026
5764,265155.012777778
5765,521494.516866667
5766,231810.689480952
5767,578870.6739
5768,212744.299444444
5769,407268.212428205
5770,189602.3381
5771,88802.4257809524
5772,440430.483533333
5773,597773.172
5774,294074.6829
5775,125629.947682761
5776,157173.441
5777,280704.602743723
5778,131442.427733333
5779,67655.3081102564
5780,183011.882053189
5781,189800.3958
5782,869505.731866667
5783,243324.458436364
5784,569837.689488889
5785,305178.8054
5786,111850.437088889
5787,276443.120509524
5788,412834.8323
5789,179182.178866667
5790,277880.411923077
5791,537834.815377778
5792,506476.267498413
5793,161250.787711111
5794,270760.733566667
5795,110601.923611111
5796,249902.858833333
5797,378893.3708
5798,331029.433233333
5799,255453.100533333
5800,116545.191743956
5801,259494.18382967
5802,119444.485592635
5803,54119.4029666667
5804,600618.668066666
5805,418618.255833333
5806,404366.013633333
5807,196454.774299714
5808,390851.548633333
5809,504308.601366667
5810,82576.9525825397
5811,77070.4214161905
5812,632155.175250794
5813,323869.442222944
5814,260156.468342857
5815,42076.2363
5816,98165.0832666666
5817,175949.497733333
5818,295411.4649
5819,54895.6083380952
5820,198524.319017216
5821,294139.885651282
5822,210575.021695238
5823,245174.802823726
5824,37386.5159632035
5825,278155.466433333
5826,98644.4991
5827,229746.291234921
5828,83966.4595549487
5829,416123.594272727
5830,68899.9331666667
5831,1195796.9034
5832,265514.306871429
5833,189742.844838095
5834,294369.856927273
5835,288846.628333333
5836,763234.299738095
5837,360155.006390476
5838,363503.372266667
5839,381355.157440285
5840,429565.550849695
5841,305167.160105983
5842,660040.140523809
5843,393281.668057143
5844,209487.290319048
5845,249395.814638095
5846,164392.760833333
5847,124590.305414286
5848,564699.848866667
5849,489022.827404762
5850,275656.020243791
5851,237376.784730827
5852,239857.595833333
5853,406646.0566
5854,291866.595914286
5855,412245.375733333
5856,313897.125633333
5857,434780.644295238
5858,188989.363060318
5859,400969.536312699
5860,432875.779096995
5861,170861.79357381
5862,266096.405966667
5863,363567.7487
5864,168119.881166667
5865,585639.406533333
5866,296367.330675758
5867,240207.325538095
5868,53413.8440238095
5869,167508.298159333
5870,313836.8885
5871,125695.302311111
5872,79793.1479476191
5873,127623.43684127
5874,163362.9477
5875,427413.881380952
5876,124148.997633333
5877,294649.743233333
5878,283947.726372727
5879,512179.217133333
5880,498338.873976191
5881,85742.9884296925
5882,95503.3408190476
5883,66092.4260933333
5884,201758.968266667
5885,265221.385966667
5886,296062.592233333
5887,389994.936933334
5888,265697.815799278
5889,194996.0329
5890,129117.8634
5891,444620.021614286
5892,107331.890533333
5893,426344.751033333
5894,219005.052395238
5895,647191.920147619
5896,269517.525366667
5897,181880.356866667
5898,43937.1257118544
5899,161733.500026118
5900,335988.468354219
5901,331447.166980952
5902,284718.464266667
5903,291222.829266667
5904,437917.469025327
5905,122087.233066667
5906,267501.272361905
5907,53016.8930058309
5908,302144.3343
5909,94354.6225333334
5910,511043.691066667
5911,131117.030936508
5912,747290.565019048
5913,129046.280233333
5914,231566.454274206
5915,41737.7973333333
5916,267390.870019048
5917,178814.7596
5918,149312.2932
5919,391361.825767677
5920,82592.9277
5921,199950.1039
5922,115611.84035445
5923,641794.976142857
5924,702700.356733333
5925,1024751.32893333
5926,367713.5584
5927,100279.538185714
5928,51936.8537333334
5929,357729.460233333
5930,407383.089833333
5931,194468.52462381
5932,137257.463428571
5933,210035.558944445
5934,245365.795483766
5935,272440.509896337
5936,485843.664480519
5937,549567.821466667
5938,246849.998224825
5939,415817.744795238
5940,1159583.09563333
5941,111865.0609
5942,183612.778711875
5943,453799.817523809
5944,152371.478915873
5945,1888122.8329
5946,226960.053348485
5947,282271.086285714
5948,773413.332633333
5949,176253.416833333
5950,334570.452966667
5951,2262986.12336667
5952,36801.209983726
5953,130263.42747619
5954,199531.692936269
5955,265713.463915966
5956,214610.003632057
5957,105575.0214
5958,203023.169233333
5959,322511.076461905
5960,103334.485253968
5961,212739.016666667
5962,204044.723342857
5963,189308.135565359
5964,960202.552699999
5965,240600.949866667
5966,119777.748267277
5967,204626.636761905
5968,554217.340642857
5969,407265.9362
5970,135913.1209
5971,169155.420009524
5972,1326672.5145
5973,106791.54368355
5974,607613.027066667
5975,155491.003866667
5976,294788.977205495
5977,355430.277415686
5978,199272.410180952
5979,31506.4572333333
5980,112661.489033333
5981,169786.902838095
5982,649339.3112
5983,97968.0877238095
5984,112735.726257143
5985,167620.939971429
5986,173911.321561905
5987,506653.90452381
5988,81921.8078666667
5989,258666.385633333
5990,318287.4418
5991,295557.866933333
5992,915645.350114285
5993,161616.554266667
5994,139222.494947381
5995,684711.495928572
5996,88853.6382365079
5997,567232.413681746
5998,381856.5115
5999,133619.003326335
6000,484640.532395457
6001,552987.611266667
6002,1097997.41866667
6003,124602.661074026
6004,363167.990969841
6005,468941.2393
6006,201087.084355556
6007,273755.279347619
6008,451695.088333333
6009,130531.14837619
6010,202895.272712121
6011,103960.775833333
6012,403424.91092381
6013,297923.547476923
6014,223265.522757143
6015,626043.208690476
6016,329409.590383372
6017,268107.665833333
6018,122814.191156421
6019,38447.2755507937
6020,293313.682042857
6021,143163.158814286
6022,427662.321757143
6023,392591.355159333
6024,202566.245928571
6025,95490.7087626263
6026,189114.84221487
6027,227467.487666667
6028,137975.397466667
6029,578487.684133333
6030,241414.503148485
6031,434412.935433333
6032,226786.129352381
6033,291904.613433333
6034,165265.062666667
6035,299950.9211
6036,148923.242714286
6037,112386.059557143
6038,112162.360033333
6039,543233.838933333
6040,332591.731538095
6041,87584.2490666666
6042,371738.959005128
6043,119193.143577778
6044,630707.7895
6045,1095365.58008571
6046,533242.724933333
6047,425249.619
6048,92393.4056538462
6049,184244.681450672
6050,38069.6596115995
6051,67350.4122313797
6052,159533.4821
6053,217790.8995
6054,568888.189585714
6055,390151.070404762
6056,178861.178090476
6057,74341.8512162338
6058,96411.3623000001
6059,223487.940933333
6060,192231.570740404
6061,420710.890555556
6062,103227.92742381
6063,359676.831264286
6064,129245.9904
6065,131700.978742857
6066,268970.424309524
6067,429361.31207619
6068,717029.710604762
6069,392184.720416667
6070,588709.78412381
6071,116716.920628571
6072,299443.200748718
6073,185182.588933333
6074,716787.553111111
6075,319862.937966667
6076,204643.911176191
6077,2750805.30813333
6078,309272.755224242
6079,184496.570157576
6080,136558.030728571
6081,189704.885671429
6082,170236.98006176
6083,57048.1704333334
6084,307935.922301587
6085,2058658.58823333
6086,687560.507366667
6087,294081.039366667
6088,174216.875123153
6089,113549.125090476
6090,218516.598820238
6091,364797.720611714
6092,539142.0171
6093,66230.1175761905
6094,194498.721198582
6095,174272.025266667
6096,165037.695883351
6097,528790.646390476
6098,132619.067451515
6099,1129438.98716667
6100,50931.7061333333
6101,351581.770234441
6102,301158.8657
6103,179491.760113629
6104,211071.277233333
6105,144079.198566201
6106,195524.340656566
6107,251240.324584127
6108,772815.9868
6109,100175.999551094
6110,263020.7193
6111,298457.647366667
6112,512728.147633334
6113,165188.481635642
6114,232375.460630159
6115,765192.397690842
6116,440431.3891
6117,337455.0187
6118,1512758.27206667
6119,244277.937066667
6120,169505.285341318
6121,156960.8702
6122,320662.785433334
6123,900364.3663
6124,200821.084533333
6125,123304.456938095
6126,821169.800466667
6127,697245.082566667
6128,136763.651016246
6129,287361.364
6130,174150.824453968
6131,241840.107992064
6132,434563.054866667
6133,170035.6636
6134,262985.434195238
6135,390879.889984615
6136,268509.319338095
6137,331413.398633333
6138,99644.9138761905
6139,129075.899590476
6140,97035.6563095238
6141,284568.003433333
6142,378895.941766667
6143,250169.294633333
6144,177325.695
6145,290445.5354
6146,61492.1651333333
6147,472496.714368221
6148,289925.942566667
6149,411016.482233333
6150,546426.145266667
6151,159239.936531169
6152,696481.615328572
6153,476473.934252381
6154,464682.612
6155,268110.83790352
6156,255598.664667677
6157,210344.625633333
6158,348482.724233333
6159,210314.248152381
6160,284494.098366667
6161,109916.584366667
6162,174520.000366667
6163,88581.8554166666
6164,448265.992536797
6165,149075.611893651
6166,125285.305133333
6167,656255.537166667
6168,243566.5991
6169,335786.271333333
6170,115482.84697619
6171,420153.6061
6172,89211.1351190476
6173,291858.620333333
6174,292205.563833333
6175,173562.850907937
6176,286571.158066667
6177,56726.4833
6178,59676.9941843137
6179,120906.36955
6180,1351487.4926
6181,149167.262261905
6182,310529.041836364
6183,497602.923266667
6184,110983.970561905
6185,168019.119347619
6186,448697.238838095
6187,233778.5592
6188,258044.5882
6189,1182107.2736
6190,263617.395363636
6191,451821.14108718
6192,441960.7817
6193,179754.433866667
6194,262222.863361905
6195,175495.054127451
6196,167666.581757143
6197,988568.326133333
6198,186071.1821
6199,339754.027171428
6200,272221.517472727
6201,462413.251106349
6202,27945.4135952381
6203,122706.111852164
6204,541833.070390476
6205,813038.337104762
6206,185779.8064
6207,88317.121452381
6208,116523.955741392
6209,186541.7911
6210,560190.757266667
6211,254919.9409
6212,438493.892
6213,46005.855176024
6214,169567.158733333
6215,34729.1086666667
6216,74764.0375206349
6217,77098.081056044
6218,114334.725433333
6219,204409.466047059
6220,451609.629969697
6221,193047.389466667
6222,128246.54537381
6223,107661.698366667
6224,436984.462757143
6225,298085.405566667
6226,422757.7814
6227,79433.8992197691
6228,265384.079843723
6229,451779.207485714
6230,201210.301166667
6231,483306.632866667
6232,189883.590204762
6233,434491.950319048
6234,659652.8247
6235,187864.253992717
6236,281587.322333333
6237,187374.597604762
6238,743059.875966667
6239,559988.9959
6240,210637.361412698
6241,197226.332233333
6242,199284.938142857
6243,300639.246633333
6244,282639.758766667
6245,246320.011225253
6246,451314.191647619
6247,131416.379733333
6248,212945.55785
6249,268880.495222222
6250,206649.789659307
6251,172683.911198413
6252,586743.578266667
6253,203678.644120802
6254,140614.182295
6255,104036.411933333
6256,313913.327933333
6257,163350.121304762
6258,1208900.76513333
6259,332215.720366667
6260,749705.805633333
6261,193497.695711111
6262,310637.127969697
6263,338307.289666667
6264,87270.8920666667
6265,117579.037552381
6266,432030.308
6267,35116.0988809524
6268,963039.884585714
6269,317912.152563837
6270,108924.097885714
6271,694361.930233333
6272,326782.492590476
6273,164803.787133333
6274,180341.191666667
6275,235774.241361905
6276,183265.961433333
6277,218438.075623809
6278,296770.921238095
6279,145461.939652381
6280,274164.466103623
6281,743102.601171428
6282,548747.2863
6283,271552.634584615
6284,131885.418833333
6285,32985.1662095238
6286,210960.115001754
6287,363595.5057
6288,82064.023852381
6289,49098.7148111111
6290,821391.560585714
6291,197171.76377619
6292,157337.838066667
6293,705347.186852381
6294,259055.92232381
6295,115036.107533333
6296,754518.489766667
6297,726736.060161905
6298,436417.702666667
6299,142451.466585714
6300,66358.5859271079
6301,369103.802964286
6302,265028.3787
6303,173368.260564935
6304,362203.803861905
6305,218704.406433333
6306,212299.495480952
6307,483839.055233333
6308,238885.348668421
6309,168045.4231663
6310,563046.898153968
6311,132639.335922222
6312,179118.026761905
6313,1108160.96616667
6314,216258.946766667
6315,368001.499873016
6316,167730.7886
6317,413118.981257143
6318,299319.207733333
6319,378006.869166667
6320,159246.217360318
6321,220976.741648352
6322,1366784.5193
6323,150137.942421429
6324,151666.655698039
6325,986211.374666667
6326,358661.7543
6327,128263.07040656
6328,26383.4235182633
6329,294939.181309524
6330,210642.130628571
6331,258696.195555556
6332,193689.767601299
6333,111239.88705
6334,49084.7597737374
6335,628145.831166667
6336,426330.944657143
6337,1390745.79646667
6338,172990.466090676
6339,431272.567114286
6340,444745.608415873
6341,136920.067263203
6342,441011.930966667
6343,223782.02622381
6344,581199.061890476
6345,157302.534060073
6346,336318.293711111
6347,467801.218080342
6348,341957.293033333
6349,77972.3404888889
6350,70555.2166638064
6351,253753.094233333
6352,830979.467133333
6353,300103.381852381
6354,238616.936783333
6355,249850.728647619
6356,198978.290366667
6357,330572.432020024
6358,149032.134028571
6359,285265.798933333
6360,143854.176731746
6361,797342.3536
6362,320791.212348718
6363,124159.441192063
6364,212068.906071429
6365,410297.576077778
6366,345459.6592
6367,212356.050161905
6368,302413.506909524
6369,265378.962232112
6370,141863.693028571
6371,97367.8800495671
6372,259963.063333333
6373,319406.863933333
6374,317613.3128
6375,363950.922533333
6376,316370.7211
6377,264540.616233333
6378,131755.10035873
6379,157612.129159596
6380,138242.698593651
6381,47695.4711666667
6382,791062.788304762
6383,192651.4442
6384,204519.938590476
6385,268484.161639683
6386,420921.031590476
6387,294645.808947619
6388,219108.779033333
6389,254235.031342857
6390,303357.884733333
6391,156380.175833333
6392,95791.1015
6393,102463.184252381
6394,153354.38115
6395,244357.075033333
6396,289490.493812698
6397,250125.586480952
6398,514376.045133333
6399,459299.15830606
6400,436457.910657143
6401,201533.616961905
6402,184815.703166667
6403,352604.565166666
6404,293216.410266667
6405,198600.04931746
6406,181705.676611111
6407,456701.406033333
6408,402407.366814286
6409,141069.8187
6410,449108.369833333
6411,539183.666614286
6412,57421.1133563492
6413,125005.126833333
6414,234831.3595
6415,197359.598676912
6416,107587.757714286
6417,1216089.20257619
6418,245618.142766667
6419,758691.073557143
6420,401535.898433333
6421,212786.669062745
6422,265246.443319048
6423,293282.514861905
6424,368621.036633333
6425,488200.14627619
6426,238988.593220513
6427,691918.154733334
6428,107294.62932381
6429,613070.514233333
6430,43414.6461095238
6431,199829.368678618
6432,458976.672404762
6433,151246.4863
6434,157367.293688889
6435,94141.2421619048
6436,1802894.8825
6437,248992.348923809
6438,190168.626814286
6439,94421.9147238095
6440,354186.780833334
6441,1031250.2021
6442,80137.7641142857
6443,109559.432956288
6444,73985.9866
6445,419169.106033333
6446,187318.446405442
6447,431458.127509524
6448,292302.554869464
6449,313569.318357143
6450,755486.342266667
6451,552652.010687879
6452,167294.408385714
6453,434651.708533333
6454,80513.8891912754
6455,523423.007370574
6456,456797.978266667
6457,143801.238125397
6458,500239.561947619
6459,287555.292419192
6460,265310.184501587
6461,199886.942085714
6462,214650.897695731
6463,888346.752666667
6464,266638.673228571
6465,60649.6650527473
6466,301689.192471861
6467,321738.291005128
6468,222711.017593939
6469,279016.787125974
6470,240827.243633333
6471,414943.715
6472,369762.381788889
6473,207037.534383117
6474,593140.573442857
6475,206093.805676191
6476,626406.134366667
6477,605397.806942064
6478,312027.550614286
6479,249530.411323831
6480,111526.268811111
6481,214233.366863636
6482,431795.286523809
6483,67935.7075333333
6484,119089.4312
6485,129647.5623
6486,357914.68472381
6487,97030.4405555556
6488,172579.703145455
6489,1074609.3426
6490,77657.4447
6491,767845.914342857
6492,234388.151268254
6493,406953.077257143
6494,478847.349366667
6495,169800.738033333
6496,220014.903460606
6497,272917.302466667
6498,209667.951185714
6499,237534.497566667
6500,337797.042433333
6501,309624.252122222
6502,132952.155325552
6503,255103.212676923
6504,97913.1529333333
6505,309359.772766667
6506,312656.7685
6507,321375.671108425
6508,543963.722233333
6509,223921.961430303
6510,189649.896128146
6511,162413.270633333
6512,88307.4440857143
6513,264085.5803
6514,268719.523495238
6515,94868.4994491228
6516,283987.582280952
6517,302260.6289
6518,79504.0717111111
6519,98980.0050571428
6520,547254.276919047
6521,79110.4816380952
6522,145362.724533333
6523,556906.541733333
6524,155111.592966667
6525,132121.549605556
6526,347022.346433333
6527,163180.983033333
6528,280586.64377619
6529,527898.583433333
6530,258561.068227451
6531,352400.282833333
6532,302991.019144444
6533,321197.829366667
6534,46841.7257944444
6535,52026.142
6536,218742.885757143
6537,386898.615366667
6538,179201.150552381
6539,562221.609836364
6540,322232.163566667
6541,306011.224966667
6542,70695.0828696969
6543,698139.997209524
6544,284714.3849
6545,241361.715466667
6546,299331.685271429
6547,141916.807071429
6548,116419.4012
6549,87927.4418333333
6550,163482.56718254
6551,186009.447914286
6552,26782.886247619
6553,134586.722533333
6554,326590.724066667
6555,562300.078433334
6556,233518.003961905
6557,111365.283114286
6558,56542.9861758242
6559,756473.440376191
6560,303713.212833333
6561,654068.778152381
6562,206757.885450916
6563,238988.930833333
6564,241469.743904762
6565,205824.5074
6566,293732.0213
6567,60575.1939
6568,212906.569573504
6569,677702.661966667
6570,564349.5331
6571,106101.425914286
6572,144576.1325
6573,121211.32848355
6574,197506.370311905
6575,570517.989590476
6576,63443.9069221408
6577,134614.884342857
6578,261791.891822222
6579,170721.938033333
6580,215715.006885714
6581,288852.896266667
6582,499606.8721
6583,106033.983204762
6584,182519.264408225
6585,525655.096133333
6586,302112.621887879
6587,118516.428204762
6588,277914.465366667
6589,441410.3069
6590,284292.117333333
6591,319062.3927
6592,963933.266933333
6593,319447.7061
6594,307913.512536508
6595,725519.414633333
6596,291326.318452381
