sale_price,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
325000,203,35,35090,148630,64280,AV,W,9890,45,NA,1,1,4,3,2,3,1,5,1,1,3,1,1,NA,NA,2,2,7,NA,NA,NA,0,1163,2,1,1,NA,NA,NA,ELK GROVE VILLAGE,60007,6919,0.7236594883653708,0.02630437924555571,0.15088885677120972,0.05969070674953028,0.07688972394854748,23256,Elk Grove Village,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,10.429,97969,FALSE,FALSE,TRUE
300500,211,76,76060,188830,37500,NA,W,3125,87,2,2,2,12,6,1,3,2,5,2,0,1,2,0,2,2,2,2,3,1,2,2,0,2398,2,2,2,3,NA,1,CHICAGO,60608,3135,0.16810207336523125,6.379585326953748e-4,0.4165869218500798,0.4105263157894737,0.00829346092503987,14000,Chicago,0,0,3,1,0,0,GREENE,KELLY HS,6.832,44861,FALSE,TRUE,TRUE
295000,205,71,71200,248940,46500,NA,W,3720,89,NA,2,1,6,4,1,1,2,5,2,0,2,1,1,NA,NA,2,2,2,1,2,2,0,1480,2,1,2,3,NA,2,CHICAGO,60634,4193,0.3040782256141188,0,0.07035535416169807,0.6212735511566897,0.00429286906749344,14000,Chicago,0,0,1,0,0,0,LYON,STEINMETZ COLLEGE PREP HS,7.27,61383,FALSE,TRUE,TRUE
260000,203,23,23093,360920,60060,NA,O,4290,43,NA,2,1,6,3,3,3,1,5,1,1,3,1,1,2,2,2,2,1,2,1,2,0,1200,2,1,1,NA,NA,NA,WILMETTE,60091,4880,0.8752049180327869,2.0491803278688525e-4,0.07172131147540983,0.01823770491803278,0.06926229508196721,82075,Wilmette,0,0,1,0,0,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.727,162328,FALSE,TRUE,TRUE
40000,203,72,72121,54660,22680,NA,O,4125,88,NA,2,1,5,3,1,3,2,5,2,0,1,1,0,NA,NA,2,2,1,1,2,2,0,1153,2,1,1,3,NA,1,CHICAGO,60636,5157,0.00523560209424083,0.8576691875121194,0.00174520069808027,0.12371533837502424,0.02326934264107039,14000,Chicago,0,0,1,0,0,0,MCKAY,GAGE PARK HS,7.297,31310,FALSE,TRUE,TRUE
900000,206,71,71021,496010,104160,NA,T,7440,78,NA,2,1,9,5,2,3,1,5,1,0,3,3,1,1,2,2,2,1,1,2,2,0,2578,2,1,2,NA,NA,NA,CHICAGO,60646,6516,0.6887661141804788,0.00751995089011663,0.16574585635359115,0.11832412523020258,0.0392879066912216,14000,Chicago,0,0,1,0,0,0,SAUGANASH,TAFT HS,7.169,123818,FALSE,TRUE,TRUE
42400,203,32,32130,77420,23710,NA,O,7297,62,NA,1,1,5,3,1,3,1,5,1,1,3,1,1,2,2,2,2,1,1,1,2,0,1208,2,1,1,NA,NA,NA,MATTESON,60443,5380,0.12843866171003718,0.812639405204461,0.02973977695167286,0.02304832713754646,0.01226765799256505,47540,Matteson,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,17.541,49719,FALSE,TRUE,TRUE
682500,206,73,73084,661310,168000,NA,O,3000,102,NA,1,2,11,4,2,3,1,5,1,0,3,3,1,2,2,2,2,3,2,2,2,0,2474,2,1,2,NA,1,NA,CHICAGO,60657,1888,0.8114406779661016,0.01800847457627118,0.02648305084745762,0.0926906779661017,0.1027542372881356,14000,Chicago,0,0,1,0,0,0,HAMILTON,LAKE VIEW HS,6.808,125000,FALSE,TRUE,TRUE
370000,206,72,72274,252520,56250,NA,W,7500,110,NA,1,1,8,4,1,3,2,5,2,0,1,1,1,2,2,2,2,7,NA,NA,NA,0,2302,2,1,2,3,NA,1,CHICAGO,60643,4047,0.3904126513466766,0.5213738571781567,0.00494193229552755,0.05090190264393378,0.05534964170990857,14000,Chicago,0,0,1,0,0,0,BARNARD,MORGAN PARK HS,7.282,73300,FALSE,FALSE,TRUE
150000,203,71,71371,184840,41250,NA,W,3750,70,NA,1,1,5,3,1,1,1,5,2,0,1,1,0,2,NA,2,2,2,1,2,2,0,1065,2,1,5,1,NA,NA,CHICAGO,60634,3177,0.6751652502360718,0.00220333648095687,0.09379918161787852,0.22883223166509287,0,14000,Chicago,0,0,1,0,0,0,CANTY,STEINMETZ COLLEGE PREP HS,7.149,73133,FALSE,TRUE,TRUE
855000,206,27,27020,457580,105310,NA,W,12390,127,NA,1,1,10,4,1,3,1,5,1,1,2,2,0,2,2,2,2,1,1,2,2,0,2540,2,1,2,1,NA,NA,OAK PARK,60302,2855,0.6273204903677758,0.15621716287215412,0.03677758318739054,0.12189141856392294,0.11103327495621716,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,12.297053879310344,139189,FALSE,TRUE,TRUE
331000,234,39,39010,192140,45180,NA,W,10042,55,NA,3,1,6,3,3,1,1,5,1,1,3,1,1,NA,NA,2,2,4,2,1,2,0,1766,2,1,4,NA,NA,NA,OAK LAWN,60453,3798,0.7659294365455502,0.03264876250658241,0.00842548709847288,0.16245392311743023,0.03765139547130068,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  122,COMMUNITY HIGH SCHOOL  229,10.65,63973,FALSE,TRUE,TRUE
173775,234,39,39122,197840,47330,NA,O,7889,51,NA,2,1,6,3,3,1,1,5,1,1,3,2,1,2,2,2,2,2,1,2,2,0,1392,2,1,4,NA,NA,NA,OAK LAWN,60453,4320,0.6965277777777777,0.06875,0.00972222222222222,0.20046296296296295,0.04907407407407407,54820,Oak Lawn,0,0,7,1,0,0,SCHOOL DISTRICT  122,COMMUNITY HIGH SCHOOL  229,10.65,71949,FALSE,TRUE,TRUE
434000,211,71,71060,231660,44580,NA,W,3075,106,2,2,2,8,4,1,3,1,5,2,0,3,2,0,2,2,2,2,3,2,2,2,0,2004,2,2,2,NA,NA,NA,CHICAGO,60630,3749,0.5116030941584423,0.00400106695118698,0.17257935449453188,0.2867431315017338,0.05014670578821019,14000,Chicago,0,0,1,0,0,1,BEAUBIEN,TAFT HS,6.79,78750,FALSE,TRUE,TRUE
370000,204,24,24101,286750,75650,NA,T,8646,64,NA,2,1,7,4,3,1,1,5,1,1,3,2,0,2,NA,1,2,3,2,1,2,0,2199,1,1,1,NA,NA,NA,LINCOLNWOOD,60712,3617,0.5020735416090683,0.04727674868675698,0.3370196295272325,0.06137683162842134,0.10450649709704175,43744,Lincolnwood,0,0,1,0,0,0,SCHOOL DISTRICT 74,COMMUNITY HIGH SCHOOL  219,9.197,100549,FALSE,TRUE,TRUE
250000,295,35,35106,211400,38840,NA,W,3531,30,NA,1,1,5,2,2,3,1,5,1,1,3,1,2,2,NA,2,2,3,1,1,1,0,1380,2,1,2,NA,NA,NA,SCHAUMBURG,60194,3351,0.5431214562817069,0.03431811399582214,0.24679200238734705,0.135183527305282,0.08116980005968367,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,11.211,85040,FALSE,TRUE,TRUE
400000,203,24,24051,228070,76120,NA,W,10500,63,NA,1,1,7,1,1,3,1,5,1,0,3,1,1,2,NA,2,2,3,1,2,2,0,1368,2,1,1,NA,NA,NA,EVANSTON,60203,3485,0.6318507890961262,0.14691535150645624,0.11649928263988522,0.06226685796269727,0.07890961262553801,70122,Skokie,0,0,4,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.94,118971,FALSE,TRUE,TRUE
51500,203,31,31031,81510,24750,NA,O,6600,93,NA,2,1,5,3,1,3,1,5,1,0,1,1,0,NA,NA,2,2,3,1,2,2,0,1172,2,1,1,3,NA,NA,MAYWOOD,60153,5264,0.02051671732522796,0.8077507598784195,0.0060790273556231,0.1656534954407295,0,47774,Maywood,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,22.154,61250,FALSE,TRUE,TRUE
365200,205,31,31141,236230,34370,NA,W,6250,71,NA,1,1,5,3,2,3,1,5,1,0,3,1,0,2,NA,2,2,4,1,2,2,0,1333,2,1,2,NA,NA,NA,LA GRANGE PARK,60526,4521,0.7748285777482857,0.0411413404114134,0.0210130502101305,0.1420039814200398,0.042026100420261,40793,La Grange Park,0,0,1,0,0,0,SCHOOL DISTRICT  102,LYONS TOWNSHIP HIGH SCHOOL  204,10.778,77711,FALSE,TRUE,TRUE
121000,203,71,71200,184040,36160,NA,W,3616,85,NA,2,1,6,3,2,3,1,5,2,0,1,1,0,2,NA,2,2,7,NA,NA,NA,0,1462,2,1,5,1,NA,NA,CHICAGO,60707,7451,0.2037310428130452,0.0488525030197289,4.0263051939337e-4,0.7058113004965776,0.06710508656556168,14000,Chicago,0,0,1,0,0,0,BURBANK,STEINMETZ COLLEGE PREP HS,6.401,40262,FALSE,FALSE,TRUE
395000,211,71,71371,483220,61760,NA,O,6176,26,3,2,1,18,9,1,3,1,5,1,0,3,3,3,2,NA,2,2,7,NA,NA,NA,0,4377,2,2,3,NA,NA,NA,CHICAGO,60634,5593,0.6851421419631682,0,0.06847845521187199,0.23583050241373144,0.02109780082245664,14000,Chicago,0,0,1,0,0,0,CANTY,STEINMETZ COLLEGE PREP HS,6.401,84569,FALSE,FALSE,TRUE
115500,204,39,39211,142230,64810,NA,W,14404,58,NA,3,1,6,3,4,3,1,2,1,1,2,1,1,2,2,2,2,3,1,2,2,0,1896,2,1,5,1,NA,NA,CRESTWOOD,60418,6296,0.9027954256670904,0.02636594663278272,0.02445997458703939,0.04606099110546378,3.176620076238882e-4,17497,Crestwood,0,0,5,0,0,0,SCHOOL DISTRICT 130,COMMUNITY HIGH SCHOOL  218,12.501,63017,FALSE,TRUE,TRUE
235000,208,28,28100,64850,89790,NA,W,14965,3,NA,2,1,9,4,1,3,1,5,1,1,3,3,1,2,1,2,2,5,2,1,1,0,4243,2,1,2,NA,NA,NA,ORLAND,0-0,8884,0.8615488518685277,0.01260693381359747,0.04558757316524088,0.05571814497973886,0.04907699234579019,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.171,105942,TRUE,TRUE,TRUE
26000,203,32,32120,36040,22190,NA,O,7399,66,NA,3,1,5,3,2,3,2,5,1,0,2,1,0,NA,NA,2,2,1,1,2,2,0,1166,2,1,1,3,NA,NA,PARK FOREST,60466,4238,0.2418593676262388,0.7302973100519112,0,0.02760736196319018,4.7192071731949034e-4,57732,Park Forest,0,0,1,0,0,0,SCHOOL DISTRICT 163,RICH TOWNSHIP HIGH SCHOOL  227,35.466,34088,FALSE,TRUE,TRUE
146000,207,72,72274,230360,18240,NA,T,3040,6,NA,1,1,6,3,3,1,1,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,1407,2,1,2,NA,NA,NA,CHICAGO,60643,2279,0.00614304519526108,0.936375603334796,0,0.01623519087318999,0.08249232119350593,14000,Chicago,0,0,1,0,0,0,MOUNT VERNON,JULIAN HS,6.848,39893,FALSE,TRUE,TRUE
250000,211,12,12141,145370,15340,NA,T,6137,53,4,2,1,18,6,1,1,1,5,2,0,3,4,0,NA,NA,2,2,7,NA,NA,NA,0,3937,2,2,2,NA,NA,NA,SOUTH CHICAGO HEIGHTS,60411,4105,0.36881851400730814,0.1464068209500609,0,0.4638246041412911,0.03995127892813642,70629,South Chicago Heights,0,0,1,0,0,0,SCHOOL DISTRICT  170,BLOOM TOWNSHIP HIGH SCHOOL  206,14.504,38082,FALSE,FALSE,TRUE
182000,210,71,71150,182240,22360,NA,W,2236,70,NA,2,1,5,2,1,3,1,2,2,0,2,1,0,NA,NA,2,2,7,NA,NA,NA,0,1044,2,1,1,3,NA,NA,CHICAGO,60634,4106,0.5189965903555772,0,0.07696054554310765,0.4040428641013151,0,14000,Chicago,0,0,1,0,0,0,SMYSER,SCHURZ HS,6.832,72122,FALSE,FALSE,TRUE
271000,205,71,71200,183300,55440,NA,W,5040,78,NA,2,1,6,3,1,3,1,5,2,1,3,1,1,NA,NA,2,2,3,1,2,2,0,1389,2,1,2,NA,NA,1,CHICAGO,60634,4193,0.3040782256141188,0,0.07035535416169807,0.6212735511566897,0.00429286906749344,14000,Chicago,0,0,1,0,0,0,LYON,STEINMETZ COLLEGE PREP HS,6.871,61383,FALSE,TRUE,TRUE
185000,295,22,22085,145410,20650,NA,O,3178,52,NA,3,1,6,3,3,1,1,5,1,0,3,1,1,2,2,2,2,7,NA,NA,NA,0,1178,2,1,2,NA,NA,NA,NILES,60714,7226,0.4702463326875173,0.01992803764184888,0.25989482424577914,0.22792693052864657,0.03584278992526986,53000,Niles,0,0,1,0,0,0,SCHOOL DISTRICT  63,MAINE TOWNSHIP HIGH SCHOOL  207,9.573,47274,FALSE,FALSE,TRUE
97000,211,70,70120,163600,26440,NA,O,3305,120,3,2,2,18,6,1,3,2,5,2,0,3,3,0,2,NA,2,2,3,2,2,2,0,3528,2,2,3,NA,NA,NA,CHICAGO,60619,2547,7.852375343541421e-4,0.9874361994503336,0,0,0.01884570082449941,14000,Chicago,0,0,1,0,0,0,PIRIE,HARLAN HS,7.145,30714,FALSE,TRUE,TRUE
437500,205,24,24081,284390,45650,NA,W,5534,71,NA,3,1,8,4,1,3,1,5,1,1,3,2,1,2,2,2,2,3,1,2,2,0,2007,2,1,2,NA,NA,NA,SKOKIE,60076,5224,0.46248085758039814,0.12117151607963246,0.27833078101071973,0.08422664624808576,0.10758039816232771,70122,Skokie,0,0,1,0,0,0,SCHOOL DISTRICT 73 1/2,COMMUNITY HIGH SCHOOL  219,12.006,92547,FALSE,TRUE,TRUE
150000,203,20,20050,146590,34200,NA,O,11400,63,NA,1,1,6,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,1,2,0,1540,2,1,1,NA,NA,NA,MELROSE PARK,60164,3902,0.21963095848282932,0.01768323936442849,0.0230650948231676,0.7396207073295745,0,NA,NA,1,0,1,0,0,0,SCHOOL DISTRICT  83,COMMUNITY HIGH SCHOOL  212,11.82,54691,FALSE,TRUE,TRUE
190000,211,76,76050,167410,62500,NA,T,2500,134,2,1,1,8,4,1,3,1,5,2,0,3,2,0,2,NA,2,2,3,1,2,2,0,2310,2,2,2,NA,NA,NA,CHICAGO,60608,3125,0.18784,0.01248,0.41504,0.38464,0,14000,Chicago,0,0,1,0,0,0,HOLDEN,TILDEN HS,7.145,36005,FALSE,TRUE,TRUE
405000,204,18,18090,354550,20710,NA,W,16571,16,NA,1,1,7,3,1,3,1,5,1,1,3,2,1,2,1,2,2,3,1,1,2,0,2433,2,1,1,NA,NA,NA,HOFFMAN ESTATES,60192,6938,0.4429230325742289,0.03430383395791294,0.10190256558085904,0.38800807149034305,0.06399538771980398,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.881,75417,FALSE,TRUE,TRUE
198900,203,31,31020,113670,26760,NA,W,5353,60,NA,2,1,5,3,1,1,1,5,1,0,3,2,0,2,2,2,2,3,2,2,2,0,1059,2,1,1,NA,NA,NA,BELLWOOD,60104,5020,0.04880478087649402,0.7386454183266933,7.968127490039841e-4,0.20916334661354585,0.00318725099601593,04975,Bellwood,0,0,1,0,0,0,SCHOOL DISTRICT 88,PROVISO TOWNSHIP HIGH SCHOOL 209,17.765,52200,FALSE,TRUE,TRUE
1665000,278,73,73120,1250320,175500,NA,W,3250,2,NA,1,1,10,5,1,1,1,5,1,2,1,4,1,2,2,2,2,3,1,2,2,0,3335,2,1,2,1,NA,NA,CHICAGO,60657,2885,0.9050259965337956,0.00277296360485268,0.01906412478336221,0.05095320623916811,0.03292894280762565,14000,Chicago,0,0,1,0,0,0,BURLEY,LAKE VIEW HS,6.867,168352,FALSE,TRUE,TRUE
342500,234,22,22085,239450,56730,NA,W,7320,54,NA,2,1,7,3,3,1,2,5,2,0,3,1,1,NA,NA,2,2,4,2,1,2,0,1394,2,1,4,NA,NA,NA,MORTON GROVE,60053,3141,0.5313594396688952,0.07736389684813753,0.26392868513212353,0.04616364215218083,0.1139764406240051,50647,Morton Grove,0,0,1,0,0,0,SCHOOL DISTRICT  63,MAINE TOWNSHIP HIGH SCHOOL  207,9.57,64331,FALSE,TRUE,TRUE
103000,211,15,15030,108840,22400,NA,W,3200,101,2,2,1,8,4,1,1,2,2,2,0,3,3,0,2,2,2,2,3,2,2,2,0,1832,2,2,2,NA,NA,1,CICERO,60804,6792,0.0909893992932862,0.02179034157832744,0.00691990577149587,0.8792697290930507,0.00103062426383981,14351,Cicero,0,0,1,0,0,1,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,17.77,43571,FALSE,TRUE,TRUE
336000,203,22,22141,164170,57750,NA,W,6600,66,NA,2,1,5,2,3,3,1,5,1,1,2,1,0,2,2,2,2,1,2,1,2,0,1176,2,1,1,3,NA,1,PARK RIDGE,60068,5094,0.8804475853945819,0,0.02120141342756184,0.08814291323125245,0.02041617589320769,57875,Park Ridge,1,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,9.788,113576,FALSE,TRUE,TRUE
90000,202,70,70240,82540,26040,NA,W,4340,73,NA,2,1,4,2,1,3,1,5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,819,2,1,1,3,NA,NA,CHICAGO,60617,5109,0.2816598160109611,0.01644157369348209,0,0.6925034253278528,0.01702877275396359,14000,Chicago,0,0,1,0,0,0,ADDAMS,WASHINGTON HS,7.154024498886415,62311,FALSE,TRUE,TRUE
5801,205,72,72170,45390,18750,NA,O,3125,108,NA,1,1,7,3,1,3,1,5,2,0,2,1,1,NA,NA,2,2,7,NA,NA,NA,0,1260,2,1,2,3,NA,NA,CHICAGO,60621,2433,0,0.9654747225647348,0,0.02342786683107275,0.01109741060419235,14000,Chicago,0,0,6,0,0,0,STAGG,ROBESON HS,6.398992021276595,38385,FALSE,FALSE,FALSE
108000,211,72,72312,58460,29080,NA,O,4474,94,2,2,1,7,4,1,3,1,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,1680,2,2,2,NA,NA,1,CHICAGO,60643,5893,0.16714746309180384,0.7690480230782284,6.787714237230613e-4,0.05735618530459868,0.01153911420329204,14000,Chicago,0,0,1,0,0,0,ESMOND,MORGAN PARK HS,6.803,54896,FALSE,TRUE,TRUE
169900,203,72,72070,102610,28120,NA,W,3750,97,NA,2,1,6,3,1,3,1,5,2,0,2,1,0,2,NA,2,2,3,1,2,2,171,1183,2,1,1,3,NA,NA,CHICAGO,60629,5020,0.0346613545816733,0.22370517928286857,0.01155378486055776,0.7171314741035857,0.01513944223107569,14000,Chicago,0,0,1,0,0,0,MORRILL,GAGE PARK HS,7.192,32880,FALSE,TRUE,TRUE
23150,203,12,12162,42890,22030,NA,O,8012,38,NA,1,1,5,3,3,1,1,5,1,1,3,2,0,2,NA,2,2,1,1,2,2,0,1125,2,1,1,NA,NA,NA,SAUK VILLAGE,60411,4472,0.1815742397137746,0.6896243291592129,0.01453488372093023,0.11426654740608228,0,67769,Sauk Village,0,0,1,0,0,0,SCHOOL DISTRICT C C  168,BLOOM TOWNSHIP HIGH SCHOOL  206,18.08,38918,FALSE,TRUE,TRUE
198000,203,71,71150,191610,40590,NA,O,3690,101,NA,1,1,7,4,1,3,1,5,2,0,1,1,1,2,NA,2,2,1,1,2,2,0,1408,2,1,5,1,NA,1,CHICAGO,60634,4246,0.4573716439001413,0.02001884126236457,0.08313707018370231,0.4225153085256712,0.02119642016015073,14000,Chicago,0,0,4,1,0,0,"GRAY, W",SCHURZ HS,6.867,67500,FALSE,TRUE,TRUE
600000,278,23,23120,474360,83040,NA,T,8742,42,NA,1,1,9,5,3,3,1,5,1,1,3,2,1,NA,NA,2,2,3,1,1,2,0,2568,2,1,2,NA,NA,NA,GLENVIEW,60025,3063,0.7476330395037545,0.01110022853411688,0.16585047339209924,0.05713352921971923,0.03656545870062031,29938,Glenview,0,0,3,1,0,0,SCHOOL DISTRICT 37,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.334,131944,FALSE,TRUE,TRUE
139900,203,72,72423,151720,29760,NA,O,3720,54,NA,2,1,5,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1128,2,1,1,NA,NA,NA,CHICAGO,60655,4552,0.765817223198594,0.09468365553602812,0.03712653778558875,0.09007029876977153,0.02460456942003515,14000,Chicago,0,0,6,1,0,0,CASSELL,MORGAN PARK HS,6.41,85798,FALSE,TRUE,TRUE
182500,211,12,12162,156560,33270,NA,W,12100,44,3,1,1,14,6,1,2,1,5,2,0,3,3,0,2,NA,2,2,7,NA,NA,NA,0,3447,2,2,1,NA,NA,NA,SAUK VILLAGE,60411,4472,0.1815742397137746,0.6896243291592129,0.01453488372093023,0.11426654740608228,0,67769,Sauk Village,0,0,6,1,0,0,SCHOOL DISTRICT C C  168,BLOOM TOWNSHIP HIGH SCHOOL  206,15.514,38918,FALSE,FALSE,TRUE
314000,203,35,35040,224410,42040,NA,W,8852,51,NA,1,1,5,3,1,3,1,5,1,0,3,1,0,1,2,2,2,1,1,1,1,0,1234,2,1,1,NA,NA,NA,SCHAUMBURG,60193,5223,0.6034845874018763,0.01531686770055523,0.15029676431169825,0.218648286425426,0.02010338885697874,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,10.31,80957,FALSE,TRUE,TRUE
62500,202,39,39030,109980,25290,AV,W,5326,58,NA,1,1,4,2,1,3,1,5,2,0,2,1,0,2,NA,2,2,3,1,2,2,39,884,2,1,1,3,NA,NA,OAK LAWN,60453,3798,0.7659294365455502,0.03264876250658241,0.00842548709847288,0.16245392311743023,0.03765139547130068,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  122,COMMUNITY HIGH SCHOOL  229,12.485,63973,FALSE,TRUE,TRUE
164900,234,31,31020,105360,26800,AV,W,5360,62,NA,3,1,6,3,3,1,1,5,1,0,3,1,0,2,NA,2,2,4,1,2,2,0,1150,2,1,4,NA,NA,NA,BELLWOOD,60104,5922,0.03917595406957109,0.6761229314420804,0.02043228638973319,0.2595406957109085,0.00945626477541371,04975,Bellwood,0,0,1,0,0,0,SCHOOL DISTRICT 87,PROVISO TOWNSHIP HIGH SCHOOL 209,19.047,61484,FALSE,TRUE,TRUE
115000,203,70,70210,90570,23100,NA,W,3850,92,NA,1,1,7,4,1,3,1,5,2,0,1,2,0,2,NA,2,2,3,1,2,2,0,1530,2,1,5,1,NA,1,CHICAGO,60628,4116,0.01773566569484936,0.968172983479106,0.00340136054421768,0.00267249757045675,0.01263362487852283,14000,Chicago,0,0,1,0,0,0,BENNETT,HARLAN HS,6.884,40612,FALSE,TRUE,TRUE
63000,202,37,37102,61860,20310,NA,W,6250,64,NA,2,1,5,2,2,3,1,5,1,0,2,1,0,NA,NA,2,2,3,1,2,2,0,931,2,1,1,3,NA,NA,LANSING,60438,4673,0.25144446822169914,0.5063128611170554,0,0.21634924031671304,0.05178686068906484,42028,Lansing,0,0,1,0,0,0,SCHOOL DISTRICT 158,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,19.044,47844,FALSE,TRUE,TRUE
338000,204,28,28103,321020,50150,NA,W,10030,21,NA,2,1,7,3,1,3,1,5,1,1,3,2,1,2,2,2,2,5,2,1,2,0,2508,2,1,1,NA,NA,NA,TINLEY PARK,60477,6444,0.8767846058348852,0.02451893234016139,0.02576039726877715,0.06905648665425201,0.00775915580384854,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,10.903,99038,FALSE,TRUE,TRUE
184000,205,72,72422,233010,33290,NA,W,4162,64,NA,2,6,8,4,1,3,1,5,1,0,3,2,0,2,NA,2,2,2,1,2,2,0,1608,2,1,2,NA,NA,NA,CHICAGO,60655,6661,0.8683380873742681,0.01095931541810539,0.02402041735475154,0.09488064855126858,0.00360306260321273,14000,Chicago,0,0,1,0,0,0,MOUNT GREENWOOD,MORGAN PARK HS,6.41,100361,FALSE,TRUE,TRUE
83951,211,77,77091,83670,36710,NA,O,3125,120,2,1,1,7,4,2,3,1,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,2472,2,2,2,NA,NA,NA,CHICAGO,60623,2480,0.01814516129032258,0.9608870967741936,0,0.02096774193548387,0,14000,Chicago,0,0,2,0,0,0,JOHNSON,MANLEY HS,7.291,23819,FALSE,FALSE,TRUE
283500,206,20,20070,339150,42090,NA,O,6735,67,NA,2,1,9,4,1,1,1,5,1,0,2,4,0,2,2,2,2,4,1,2,2,253,3034,2,1,2,3,NA,1,ELMWOOD PARK,60707,4125,0.7832727272727272,0.02327272727272727,0.06642424242424243,0.11272727272727272,0.0286060606060606,23724,Elmwood Park,0,0,3,1,0,0,SCHOOL DISTRICT UNIT  401,SCHOOL DISTRICT UNIT  401,11.093,80208,FALSE,TRUE,TRUE
80600,211,72,72222,72550,35000,NA,O,4375,101,2,2,1,11,6,1,3,2,5,2,2,3,3,0,2,2,2,2,3,1,2,2,0,2900,2,2,2,NA,NA,NA,CHICAGO,60620,4741,8.437038599451593e-4,0.9860788863109048,0.00780426070449272,0,0.00527314912465724,14000,Chicago,0,0,1,0,0,0,GRESHAM,HIRSCH HS,7.266,31233,FALSE,TRUE,TRUE
300000,203,29,29033,250160,44100,NA,T,8400,36,NA,1,1,7,3,1,1,1,5,1,1,3,2,1,2,NA,2,2,3,1,1,2,0,1639,2,1,1,NA,NA,NA,HOFFMAN ESTATES,60192,4955,0.6302724520686176,0.02119071644803229,0.2343087790110999,0.06881937436932392,0.09081735620585268,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,11.189,116563,FALSE,TRUE,TRUE
320000,295,25,25061,372320,35740,NA,W,3404,30,NA,2,2,5,2,1,3,1,5,1,1,3,2,1,2,NA,1,2,3,2,1,1,0,2422,1,1,2,NA,NA,NA,NORTHBROOK,60062,6242,0.8646267222044216,0.05414931111823133,0.06087792374239026,0.00833066324895866,0.0193848125600769,53481,Northbrook,0,0,1,0,0,1,SCHOOL DISTRICT 28,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.758,103548,FALSE,TRUE,TRUE
34000,205,72,72151,89690,37040,NA,O,5292,73,NA,2,1,5,2,1,1,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,936,2,1,2,NA,NA,NA,CHICAGO,60629,5157,0.00523560209424083,0.8576691875121194,0.00174520069808027,0.12371533837502424,0.02326934264107039,14000,Chicago,0,0,1,0,0,0,MCKAY,GAGE PARK HS,7.581,31310,FALSE,TRUE,TRUE
